pair_id	rows	cols
68719476753	25	2
68719476752	0	2
68719476751	18	2
68719476750	62	2
68719476749	34	2
68719476748	20	2
68719476747	0	2
68719476746	64	2
68719476745	0	2
68719476744	39	2
68719476743	0	2
68719476742	50	2
68719476741	0	2
68719476740	60	2
68719476739	19	2
68719476738	36	2
68719476737	0	2
66571993185	563	2
66571993184	49	2
66571993183	16	2
66571993182	23	2
66571993181	681	2
66571993180	0	2
66571993179	0	2
66571993178	24	2
66571993177	0	2
66571993176	0	2
66571993175	16	2
66571993174	0	2
66571993173	124	2
66571993172	0	2
66571993171	0	2
66571993170	0	2
66571993169	27	2
66571993168	0	2
66571993167	0	2
66571993166	0	2
66571993165	26	2
66571993164	17	2
66571993163	33	2
66571993162	0	2
66571993161	24	2
66571993160	0	2
66571993159	15	2
66571993158	0	2
66571993157	24	2
66571993156	0	2
66571993155	0	2
66571993154	0	2
66571993153	37	2
66571993152	22	2
66571993151	1317	2
66571993150	17	2
66571993149	35	2
66571993148	0	2
66571993147	276	2
66571993146	0	2
66571993145	189	2
66571993144	0	2
66571993143	24	2
66571993142	20	2
66571993141	0	2
66571993140	296	2
66571993139	0	2
66571993138	18	2
66571993137	191	2
66571993136	21	2
66571993135	0	2
66571993134	0	2
66571993133	392	2
66571993132	34	2
66571993131	0	2
66571993130	43	2
66571993129	349	2
66571993128	221	2
66571993127	0	2
66571993126	0	2
66571993125	19	2
66571993124	0	2
66571993123	0	2
66571993122	0	2
66571993121	0	2
66571993120	0	2
66571993119	46	2
66571993118	0	2
66571993117	0	2
66571993116	18	2
66571993115	2130	2
66571993114	15	2
66571993113	0	2
66571993112	421	2
66571993111	0	2
66571993110	0	2
66571993109	253	2
66571993108	21	2
66571993107	0	2
66571993106	25	2
66571993105	0	2
66571993104	0	2
66571993103	287	2
66571993102	63	2
66571993101	29	2
66571993100	0	2
66571993099	43	2
66571993098	18	2
66571993097	19	2
66571993096	34	2
66571993095	0	2
66571993094	0	2
66571993093	17	2
66571993092	24	2
66571993091	0	2
66571993090	0	2
66571993089	63	2
64424509538	18	2
64424509537	0	2
64424509536	16	2
64424509535	393	2
64424509534	17	2
64424509533	0	2
64424509532	18	2
64424509531	17	2
64424509530	0	2
64424509529	83	2
64424509528	0	2
64424509527	66	2
64424509526	0	2
64424509525	0	2
64424509524	0	2
64424509523	0	2
64424509522	0	2
64424509521	21	2
64424509520	2838	2
64424509519	18	2
64424509518	0	2
64424509517	20	2
64424509516	0	2
64424509515	36	2
64424509514	0	2
64424509513	0	2
64424509512	22	2
64424509511	0	2
64424509510	0	2
64424509509	0	2
64424509508	0	2
64424509507	0	2
64424509506	0	2
64424509505	0	2
64424509504	18	2
64424509503	0	2
64424509502	0	2
64424509501	64	2
64424509500	0	2
64424509499	0	2
64424509498	0	2
64424509497	75	2
64424509496	123	2
64424509495	0	2
64424509494	20	2
64424509493	0	2
64424509492	0	2
64424509491	20	2
64424509490	0	2
64424509489	24	2
64424509488	0	2
64424509487	0	2
64424509486	0	2
64424509485	0	2
64424509484	67	2
64424509483	15	2
64424509482	16	2
64424509481	0	2
64424509480	0	2
64424509479	17	2
64424509478	16	2
64424509477	0	2
64424509476	1189	2
64424509475	0	2
64424509474	0	2
64424509473	208	2
64424509472	0	2
64424509471	0	2
64424509470	24	2
64424509469	0	2
64424509468	23	2
64424509467	83	2
64424509466	0	2
64424509465	15	2
64424509464	28	2
64424509463	1102	2
64424509462	16	2
64424509461	15	2
64424509460	21	2
64424509459	0	2
64424509458	849	2
64424509457	0	2
64424509456	25	2
64424509455	16	2
64424509454	0	2
64424509453	0	2
64424509452	0	2
64424509451	173	2
64424509450	0	2
64424509449	755	2
64424509448	0	2
64424509447	1569	2
64424509446	0	2
64424509445	0	2
64424509444	0	2
64424509443	21	2
64424509442	0	2
64424509441	0	2
62277025891	15	2
62277025890	20	2
62277025889	18	2
62277025888	0	2
62277025887	0	2
62277025886	20	2
62277025885	15	2
62277025884	41	2
62277025883	0	2
62277025882	0	2
62277025881	381	2
62277025880	0	2
62277025879	28	2
62277025878	0	2
62277025877	18	2
62277025876	651	2
62277025875	40	2
62277025874	15	2
62277025873	0	2
62277025872	22	2
62277025871	40	2
62277025870	686	2
62277025869	32	2
62277025868	0	2
62277025867	70	2
62277025866	15	2
62277025865	204	2
62277025864	0	2
62277025863	39	2
62277025862	0	2
62277025861	0	2
62277025860	0	2
62277025859	34	2
62277025858	1866	2
62277025857	0	2
62277025856	66	2
62277025855	26	2
62277025854	27	2
62277025853	17	2
62277025852	0	2
62277025851	27	2
62277025850	0	2
62277025849	22	2
62277025848	909	2
62277025847	0	2
62277025846	15	2
62277025845	16	2
62277025844	29	2
62277025843	26	2
62277025842	27	2
62277025841	21	2
62277025840	26	2
62277025839	15	2
62277025838	43	2
62277025837	0	2
62277025836	36	2
62277025835	0	2
62277025834	18	2
62277025833	0	2
62277025832	527	2
62277025831	25	2
62277025830	0	2
62277025829	0	2
62277025828	1272	2
62277025827	0	2
62277025826	0	2
62277025825	36	2
62277025824	54	2
62277025823	21	2
62277025822	1922	2
62277025821	38	2
62277025820	0	2
62277025819	0	2
62277025818	22	2
62277025817	545	2
62277025816	0	2
62277025815	23	2
62277025814	32	2
62277025813	85	2
62277025812	150	2
62277025811	0	2
62277025810	16	2
62277025809	20	2
62277025808	25	2
62277025807	37	2
62277025806	16	2
62277025805	40	2
62277025804	0	2
62277025803	21	2
62277025802	20	2
62277025801	863	2
62277025800	17	2
62277025799	1115	2
62277025798	19	2
62277025797	1747	2
62277025796	356	2
62277025795	41	2
62277025794	15	2
62277025793	0	2
60129542244	33	2
60129542243	111	2
60129542242	0	2
60129542241	27	2
60129542240	51	2
60129542239	0	2
60129542238	0	2
60129542237	1281	2
60129542236	0	2
60129542235	23	2
60129542234	1160	2
60129542233	26	2
60129542232	17	2
60129542231	0	2
60129542230	0	2
60129542229	38	2
60129542228	0	2
60129542227	176	2
60129542226	22	2
60129542225	0	2
60129542224	1007	2
60129542223	277	2
60129542222	0	2
60129542221	0	2
60129542220	0	2
60129542219	0	2
60129542218	1446	2
60129542217	0	2
60129542216	797	2
60129542215	0	2
60129542214	0	2
60129542213	0	2
60129542212	0	2
60129542211	32	2
60129542210	26	2
60129542209	1302	2
60129542208	0	2
60129542207	44	2
60129542206	27	2
60129542205	0	2
60129542204	23	2
60129542203	0	2
60129542202	33	2
60129542201	31	2
60129542200	16	2
60129542199	33	2
60129542198	0	2
60129542197	20	2
60129542196	16	2
60129542195	28	2
60129542194	0	2
60129542193	0	2
60129542192	51	2
60129542191	601	2
60129542190	0	2
60129542189	559	2
60129542188	45	2
60129542187	26	2
60129542186	0	2
60129542185	838	2
60129542184	0	2
60129542183	0	2
60129542182	0	2
60129542181	31	2
60129542180	0	2
60129542179	0	2
60129542178	64	2
60129542177	0	2
60129542176	2313	2
60129542175	23	2
60129542174	0	2
60129542173	22	2
60129542172	0	2
60129542171	0	2
60129542170	582	2
60129542169	26	2
60129542168	30	2
60129542167	929	2
60129542166	2172	2
60129542165	0	2
60129542164	19	2
60129542163	0	2
60129542162	31	2
60129542161	0	2
60129542160	0	2
60129542159	0	2
60129542158	588	2
60129542157	35	2
60129542156	621	2
60129542155	35	2
60129542154	17	2
60129542153	34	2
60129542152	0	2
60129542151	0	2
60129542150	16	2
60129542149	1172	2
60129542148	0	2
60129542147	0	2
60129542146	24	2
60129542145	34	2
57982058597	191	2
57982058596	226	2
57982058595	0	2
57982058594	0	2
57982058593	314	2
57982058592	16	2
57982058591	19	2
57982058590	0	2
57982058589	0	2
57982058588	0	2
57982058587	15	2
57982058586	16	2
57982058585	2021	2
57982058584	0	2
57982058583	0	2
57982058582	22	2
57982058581	0	2
57982058580	55	2
57982058579	0	2
57982058578	15	2
57982058577	0	2
57982058576	30	2
57982058575	31	2
57982058574	0	2
57982058573	0	2
57982058572	0	2
57982058571	15	2
57982058570	0	2
57982058569	18	2
57982058568	0	2
57982058567	0	2
57982058566	15	2
57982058565	1930	2
57982058564	31	2
57982058563	102	2
57982058562	0	2
57982058561	790	2
57982058560	21	2
57982058559	801	2
57982058558	0	2
57982058557	1478	2
57982058556	0	2
57982058555	20	2
57982058554	28	2
57982058553	0	2
57982058552	737	2
57982058551	0	2
57982058550	21	2
57982058549	1137	2
57982058548	17	2
57982058547	0	2
57982058546	0	2
57982058545	572	2
57982058544	16	2
57982058543	16	2
57982058542	55	2
57982058541	324	2
57982058540	1060	2
57982058539	0	2
57982058538	16	2
57982058537	31	2
57982058536	0	2
57982058535	0	2
57982058534	36	2
57982058533	0	2
57982058532	0	2
57982058531	304	2
57982058530	15	2
57982058529	0	2
57982058528	43	2
57982058527	64	2
57982058526	0	2
57982058525	0	2
57982058524	41	2
57982058523	28	2
57982058522	0	2
57982058521	940	2
57982058520	24	2
57982058519	0	2
57982058518	23	2
57982058517	0	2
57982058516	18	2
57982058515	402	2
57982058514	38	2
57982058513	0	2
57982058512	26	2
57982058511	27	2
57982058510	15	2
57982058509	0	2
57982058508	18	2
57982058507	23	2
57982058506	0	2
57982058505	22	2
57982058504	0	2
57982058503	34	2
57982058502	22	2
57982058501	979	2
57982058500	94	2
57982058499	0	2
57982058498	38	2
57982058497	20	2
55834574950	0	2
55834574949	19	2
55834574948	17	2
55834574947	0	2
55834574946	0	2
55834574945	0	2
55834574944	0	2
55834574943	20	2
55834574942	23	2
55834574941	0	2
55834574940	51	2
55834574939	0	2
55834574938	24	2
55834574937	0	2
55834574936	0	2
55834574935	281	2
55834574934	172	2
55834574933	0	2
55834574932	0	2
55834574931	0	2
55834574930	16	2
55834574929	75	2
55834574928	24	2
55834574927	0	2
55834574926	1015	2
55834574925	19	2
55834574924	0	2
55834574923	0	2
55834574922	20	2
55834574921	15	2
55834574920	0	2
55834574919	0	2
55834574918	20	2
55834574917	78	2
55834574916	0	2
55834574915	19	2
55834574914	22	2
55834574913	16	2
55834574912	17	2
55834574911	0	2
55834574910	18	2
55834574909	0	2
55834574908	21	2
55834574907	316	2
55834574906	0	2
55834574905	18	2
55834574904	23	2
55834574903	0	2
55834574902	0	2
55834574901	0	2
55834574900	67	2
55834574899	79	2
55834574898	0	2
55834574897	25	2
55834574896	0	2
55834574895	23	2
55834574894	0	2
55834574893	23	2
55834574892	0	2
55834574891	37	2
55834574890	27	2
55834574889	16	2
55834574888	0	2
55834574887	447	2
55834574886	0	2
55834574885	0	2
55834574884	56	2
55834574883	1208	2
55834574882	0	2
55834574881	637	2
55834574880	0	2
55834574879	0	2
55834574878	21	2
55834574877	30	2
55834574876	0	2
55834574875	0	2
55834574874	0	2
55834574873	16	2
55834574872	0	2
55834574871	681	2
55834574870	0	2
55834574869	15	2
55834574868	0	2
55834574867	16	2
55834574866	272	2
55834574865	0	2
55834574864	35	2
55834574863	15	2
55834574862	20	2
55834574861	15	2
55834574860	526	2
55834574859	0	2
55834574858	851	2
55834574857	100	2
55834574856	472	2
55834574855	15	2
55834574854	45	2
55834574853	16	2
55834574852	0	2
55834574851	247	2
55834574850	0	2
55834574849	22	2
53687091303	0	2
53687091302	20	2
53687091301	764	2
53687091300	16	2
53687091299	0	2
53687091298	1149	2
53687091297	3359	2
53687091296	0	2
53687091295	17	2
53687091294	0	2
53687091293	0	2
53687091292	0	2
53687091291	23	2
53687091290	24	2
53687091289	0	2
53687091288	0	2
53687091287	0	2
53687091286	0	2
53687091285	0	2
53687091284	556	2
53687091283	0	2
53687091282	0	2
53687091281	0	2
53687091280	279	2
53687091279	0	2
53687091278	0	2
53687091277	0	2
53687091276	0	2
53687091275	0	2
53687091274	154	2
53687091273	0	2
53687091272	74	2
53687091271	20	2
53687091270	0	2
53687091269	0	2
53687091268	0	2
53687091267	24	2
53687091266	0	2
53687091265	0	2
53687091264	1069	2
53687091263	15	2
53687091262	111	2
53687091261	0	2
53687091260	0	2
53687091259	358	2
53687091258	0	2
53687091257	0	2
53687091256	0	2
53687091255	16	2
53687091254	0	2
53687091253	0	2
53687091252	0	2
53687091251	0	2
53687091250	0	2
53687091249	80	2
53687091248	0	2
53687091247	0	2
53687091246	0	2
53687091245	155	2
53687091244	0	2
53687091243	19	2
53687091242	0	2
53687091241	42	2
53687091240	0	2
53687091239	17	2
53687091238	43	2
53687091237	15	2
53687091236	0	2
53687091235	0	2
53687091234	17	2
53687091233	15	2
53687091232	0	2
53687091231	0	2
53687091230	17	2
53687091229	0	2
53687091228	57	2
53687091227	0	2
53687091226	0	2
53687091225	0	2
53687091224	0	2
53687091223	15	2
53687091222	584	2
53687091221	0	2
53687091220	18	2
53687091219	0	2
53687091218	1225	2
53687091217	0	2
53687091216	0	2
53687091215	0	2
53687091214	0	2
53687091213	0	2
53687091212	0	2
53687091211	0	2
53687091210	0	2
53687091209	19	2
53687091208	0	2
53687091207	0	2
53687091206	0	2
53687091205	0	2
53687091204	19	2
53687091203	0	2
53687091202	16	2
53687091201	0	2
51539607656	0	2
51539607655	0	2
51539607654	0	2
51539607653	27	2
51539607652	21	2
51539607651	0	2
51539607650	0	2
51539607649	420	2
51539607648	0	2
51539607647	0	2
51539607646	764	2
51539607645	18	2
51539607644	38	2
51539607643	0	2
51539607642	0	2
51539607641	1751	2
51539607640	18	2
51539607639	0	2
51539607638	0	2
51539607637	15	2
51539607636	338	2
51539607635	1686	2
51539607634	22	2
51539607633	0	2
51539607632	27	2
51539607631	0	2
51539607630	438	2
51539607629	0	2
51539607628	247	2
51539607627	0	2
51539607626	0	2
51539607625	0	2
51539607624	23	2
51539607623	674	2
51539607622	0	2
51539607621	531	2
51539607620	24	2
51539607619	23	2
51539607618	33	2
51539607617	0	2
51539607616	37	2
51539607615	0	2
51539607614	32	2
51539607613	2041	2
51539607612	0	2
51539607611	30	2
51539607610	0	2
51539607609	27	2
51539607608	31	2
51539607607	43	2
51539607606	0	2
51539607605	0	2
51539607604	26	2
51539607603	194	2
51539607602	0	2
51539607601	29	2
51539607600	0	2
51539607599	37	2
51539607598	0	2
51539607597	794	2
51539607596	35	2
51539607595	18	2
51539607594	0	2
51539607593	1556	2
51539607592	0	2
51539607591	0	2
51539607590	24	2
51539607589	70	2
51539607588	78	2
51539607587	489	2
51539607586	0	2
51539607585	16	2
51539607584	0	2
51539607583	0	2
51539607582	969	2
51539607581	22	2
51539607580	31	2
51539607579	51	2
51539607578	293	2
51539607577	21	2
51539607576	0	2
51539607575	0	2
51539607574	25	2
51539607573	15	2
51539607572	24	2
51539607571	18	2
51539607570	142	2
51539607569	25	2
51539607568	121	2
51539607567	27	2
51539607566	1339	2
51539607565	18	2
51539607564	845	2
51539607563	0	2
51539607562	496	2
51539607561	632	2
51539607560	22	2
51539607559	19	2
51539607558	0	2
51539607557	561	2
51539607556	96	2
51539607555	30	2
51539607554	149	2
51539607553	0	2
49392124009	0	2
49392124008	0	2
49392124007	0	2
49392124006	17	2
49392124005	21	2
49392124004	16	2
49392124003	0	2
49392124002	18	2
49392124001	138	2
49392124000	0	2
49392123999	18	2
49392123998	0	2
49392123997	16	2
49392123996	0	2
49392123995	205	2
49392123994	23	2
49392123993	288	2
49392123992	0	2
49392123991	0	2
49392123990	0	2
49392123989	0	2
49392123988	0	2
49392123987	0	2
49392123986	0	2
49392123985	188	2
49392123984	155	2
49392123983	0	2
49392123982	113	2
49392123981	18	2
49392123980	18	2
49392123979	68	2
49392123978	0	2
49392123977	0	2
49392123976	0	2
49392123975	16	2
49392123974	22	2
49392123973	0	2
49392123972	15	2
49392123971	0	2
49392123970	0	2
49392123969	15	2
49392123968	0	2
49392123967	0	2
49392123966	17	2
49392123965	0	2
49392123964	0	2
49392123963	39	2
49392123962	0	2
49392123961	18	2
49392123960	0	2
49392123959	780	2
49392123958	625	2
49392123957	0	2
49392123956	0	2
49392123955	0	2
49392123954	0	2
49392123953	0	2
49392123952	26	2
49392123951	19	2
49392123950	0	2
49392123949	0	2
49392123948	200	2
49392123947	0	2
49392123946	17	2
49392123945	139	2
49392123944	0	2
49392123943	0	2
49392123942	70	2
49392123941	0	2
49392123940	29	2
49392123939	16	2
49392123938	0	2
49392123937	97	2
49392123936	16	2
49392123935	0	2
49392123934	0	2
49392123933	16	2
49392123932	0	2
49392123931	0	2
49392123930	133	2
49392123929	0	2
49392123928	17	2
49392123927	17	2
49392123926	0	2
49392123925	401	2
49392123924	0	2
49392123923	0	2
49392123922	0	2
49392123921	18	2
49392123920	0	2
49392123919	21	2
49392123918	0	2
49392123917	45	2
49392123916	923	2
49392123915	23	2
49392123914	0	2
49392123913	0	2
49392123912	0	2
49392123911	0	2
49392123910	20	2
49392123909	0	2
49392123908	0	2
49392123907	81	2
49392123906	0	2
49392123905	18	2
47244640362	0	2
47244640361	0	2
47244640360	0	2
47244640359	0	2
47244640358	0	2
47244640357	0	2
47244640356	0	2
47244640355	0	2
47244640354	59	2
47244640353	0	2
47244640352	15	2
47244640351	0	2
47244640350	0	2
47244640349	21	2
47244640348	153	2
47244640347	27	2
47244640346	24	2
47244640345	0	2
47244640344	0	2
47244640343	0	2
47244640342	0	2
47244640341	15	2
47244640340	0	2
47244640339	0	2
47244640338	20	2
47244640337	458	2
47244640336	0	2
47244640335	525	2
47244640334	0	2
47244640333	0	2
47244640332	26	2
47244640331	17	2
47244640330	0	2
47244640329	0	2
47244640328	0	2
47244640327	0	2
47244640326	0	2
47244640325	0	2
47244640324	0	2
47244640323	0	2
47244640322	0	2
47244640321	0	2
47244640320	0	2
47244640319	0	2
47244640318	0	2
47244640317	0	2
47244640316	16	2
47244640315	0	2
47244640314	0	2
47244640313	0	2
47244640312	104	2
47244640311	28	2
47244640310	0	2
47244640309	0	2
47244640308	0	2
47244640307	0	2
47244640306	0	2
47244640305	0	2
47244640304	0	2
47244640303	0	2
47244640302	0	2
47244640301	523	2
47244640300	0	2
47244640299	0	2
47244640298	99	2
47244640297	0	2
47244640296	0	2
47244640295	0	2
47244640294	0	2
47244640293	17	2
47244640292	0	2
47244640291	0	2
47244640290	44	2
47244640289	0	2
47244640288	0	2
47244640287	0	2
47244640286	0	2
47244640285	0	2
47244640284	0	2
47244640283	16	2
47244640282	0	2
47244640281	0	2
47244640280	0	2
47244640279	0	2
47244640278	35	2
47244640277	0	2
47244640276	0	2
47244640275	0	2
47244640274	0	2
47244640273	0	2
47244640272	0	2
47244640271	0	2
47244640270	0	2
47244640269	36	2
47244640268	0	2
47244640267	0	2
47244640266	0	2
47244640265	0	2
47244640264	0	2
47244640263	0	2
47244640262	0	2
47244640261	16	2
47244640260	0	2
47244640259	0	2
47244640258	0	2
47244640257	49	2
45097156715	0	2
45097156714	0	2
45097156713	0	2
45097156712	0	2
45097156711	0	2
45097156710	0	2
45097156709	0	2
45097156708	0	2
45097156707	99	2
45097156706	0	2
45097156705	0	2
45097156704	0	2
45097156703	0	2
45097156702	15	2
45097156701	182	2
45097156700	18	2
45097156699	296	2
45097156698	0	2
45097156697	0	2
45097156696	0	2
45097156695	0	2
45097156694	0	2
45097156693	0	2
45097156692	0	2
45097156691	256	2
45097156690	97	2
45097156689	0	2
45097156688	139	2
45097156687	0	2
45097156686	0	2
45097156685	42	2
45097156684	0	2
45097156683	0	2
45097156682	19	2
45097156681	0	2
45097156680	0	2
45097156679	0	2
45097156678	0	2
45097156677	0	2
45097156676	0	2
45097156675	0	2
45097156674	0	2
45097156673	0	2
45097156672	0	2
45097156671	0	2
45097156670	0	2
45097156669	28	2
45097156668	0	2
45097156667	0	2
45097156666	0	2
45097156665	663	2
45097156664	1261	2
45097156663	15	2
45097156662	0	2
45097156661	0	2
45097156660	0	2
45097156659	0	2
45097156658	0	2
45097156657	0	2
45097156656	0	2
45097156655	0	2
45097156654	183	2
45097156653	0	2
45097156652	28	2
45097156651	156	2
45097156650	0	2
45097156649	17	2
45097156648	72	2
45097156647	0	2
45097156646	40	2
45097156645	0	2
45097156644	0	2
45097156643	73	2
45097156642	0	2
45097156641	0	2
45097156640	0	2
45097156639	15	2
45097156638	0	2
45097156637	0	2
45097156636	154	2
45097156635	0	2
45097156634	16	2
45097156633	0	2
45097156632	0	2
45097156631	542	2
45097156630	15	2
45097156629	16	2
45097156628	0	2
45097156627	0	2
45097156626	0	2
45097156625	29	2
45097156624	0	2
45097156623	52	2
45097156622	1199	2
45097156621	28	2
45097156620	0	2
45097156619	0	2
45097156618	20	2
45097156617	0	2
45097156616	29	2
45097156615	0	2
45097156614	0	2
45097156613	108	2
45097156612	0	2
45097156611	0	2
45097156610	1028	2
45097156609	56	2
42949673068	22	2
42949673067	0	2
42949673066	0	2
42949673065	33	2
42949673064	43	2
42949673063	0	2
42949673062	0	2
42949673061	270	2
42949673060	0	2
42949673059	33	2
42949673058	2142	2
42949673057	23	2
42949673056	35	2
42949673055	0	2
42949673054	0	2
42949673053	559	2
42949673052	0	2
42949673051	0	2
42949673050	19	2
42949673049	17	2
42949673048	207	2
42949673047	1903	2
42949673046	19	2
42949673045	0	2
42949673044	0	2
42949673043	0	2
42949673042	1716	2
42949673041	0	2
42949673040	164	2
42949673039	0	2
42949673038	0	2
42949673037	0	2
42949673036	17	2
42949673035	769	2
42949673034	24	2
42949673033	326	2
42949673032	0	2
42949673031	42	2
42949673030	67	2
42949673029	0	2
42949673028	43	2
42949673027	0	2
42949673026	53	2
42949673025	785	2
42949673024	0	2
42949673023	58	2
42949673022	0	2
42949673021	28	2
42949673020	39	2
42949673019	42	2
42949673018	16	2
42949673017	0	2
42949673016	48	2
42949673015	74	2
42949673014	0	2
42949673013	33	2
42949673012	34	2
42949673011	41	2
42949673010	16	2
42949673009	2878	2
42949673008	25	2
42949673007	0	2
42949673006	18	2
42949673005	698	2
42949673004	0	2
42949673003	19	2
42949673002	0	2
42949673001	15	2
42949673000	411	2
42949672999	383	2
42949672998	16	2
42949672997	18	2
42949672996	0	2
42949672995	0	2
42949672994	2257	2
42949672993	21	2
42949672992	50	2
42949672991	73	2
42949672990	1003	2
42949672989	18	2
42949672988	16	2
42949672987	0	2
42949672986	38	2
42949672985	0	2
42949672984	0	2
42949672983	19	2
42949672982	62	2
42949672981	40	2
42949672980	98	2
42949672979	43	2
42949672978	467	2
42949672977	30	2
42949672976	305	2
42949672975	0	2
42949672974	451	2
42949672973	2171	2
42949672972	22	2
42949672971	0	2
42949672970	22	2
42949672969	542	2
42949672968	621	2
42949672967	25	2
42949672966	55	2
42949672965	0	2
42949672964	1098	2
42949672963	0	2
42949672962	0	2
42949672961	0	2
40802189421	0	2
40802189420	0	2
40802189419	0	2
40802189418	0	2
40802189417	0	2
40802189416	46	2
40802189415	28	2
40802189414	0	2
40802189413	67	2
40802189412	0	2
40802189411	15	2
40802189410	0	2
40802189409	0	2
40802189408	87	2
40802189407	23	2
40802189406	0	2
40802189405	15	2
40802189404	0	2
40802189403	0	2
40802189402	179	2
40802189401	0	2
40802189400	0	2
40802189399	0	2
40802189398	0	2
40802189397	16	2
40802189396	15	2
40802189395	0	2
40802189394	18	2
40802189393	0	2
40802189392	495	2
40802189391	54	2
40802189390	625	2
40802189389	0	2
40802189388	0	2
40802189387	0	2
40802189386	0	2
40802189385	0	2
40802189384	0	2
40802189383	0	2
40802189382	0	2
40802189381	0	2
40802189380	0	2
40802189379	0	2
40802189378	0	2
40802189377	0	2
40802189376	0	2
40802189375	60	2
40802189374	0	2
40802189373	0	2
40802189372	0	2
40802189371	0	2
40802189370	17	2
40802189369	16	2
40802189368	0	2
40802189367	0	2
40802189366	0	2
40802189365	0	2
40802189364	0	2
40802189363	400	2
40802189362	0	2
40802189361	0	2
40802189360	21	2
40802189359	0	2
40802189358	18	2
40802189357	17	2
40802189356	0	2
40802189355	0	2
40802189354	0	2
40802189353	0	2
40802189352	0	2
40802189351	15	2
40802189350	0	2
40802189349	73	2
40802189348	0	2
40802189347	0	2
40802189346	0	2
40802189345	0	2
40802189344	0	2
40802189343	0	2
40802189342	0	2
40802189341	0	2
40802189340	151	2
40802189339	16	2
40802189338	0	2
40802189337	0	2
40802189336	61	2
40802189335	0	2
40802189334	0	2
40802189333	0	2
40802189332	0	2
40802189331	0	2
40802189330	0	2
40802189329	0	2
40802189328	22	2
40802189327	0	2
40802189326	0	2
40802189325	21	2
40802189324	0	2
40802189323	0	2
40802189322	0	2
40802189321	0	2
40802189320	0	2
40802189319	0	2
40802189318	47	2
40802189317	0	2
40802189316	21	2
40802189315	20	2
40802189314	18	2
40802189313	0	2
38654705774	27	2
38654705773	0	2
38654705772	0	2
38654705771	28	2
38654705770	17	2
38654705769	0	2
38654705768	0	2
38654705767	15	2
38654705766	0	2
38654705765	2885	2
38654705764	23	2
38654705763	2351	2
38654705762	0	2
38654705761	0	2
38654705760	0	2
38654705759	0	2
38654705758	0	2
38654705757	0	2
38654705756	72	2
38654705755	0	2
38654705754	0	2
38654705753	22	2
38654705752	45	2
38654705751	16	2
38654705750	0	2
38654705749	0	2
38654705748	36	2
38654705747	0	2
38654705746	0	2
38654705745	0	2
38654705744	0	2
38654705743	0	2
38654705742	0	2
38654705741	17	2
38654705740	18	2
38654705739	0	2
38654705738	0	2
38654705737	482	2
38654705736	0	2
38654705735	0	2
38654705734	0	2
38654705733	0	2
38654705732	648	2
38654705731	0	2
38654705730	0	2
38654705729	16	2
38654705728	0	2
38654705727	294	2
38654705726	15	2
38654705725	432	2
38654705724	0	2
38654705723	0	2
38654705722	0	2
38654705721	0	2
38654705720	19	2
38654705719	17	2
38654705718	27	2
38654705717	16	2
38654705716	0	2
38654705715	33	2
38654705714	214	2
38654705713	0	2
38654705712	26	2
38654705711	15	2
38654705710	0	2
38654705709	0	2
38654705708	0	2
38654705707	0	2
38654705706	16	2
38654705705	0	2
38654705704	15	2
38654705703	1790	2
38654705702	0	2
38654705701	17	2
38654705700	44	2
38654705699	33	2
38654705698	0	2
38654705697	16	2
38654705696	21	2
38654705695	0	2
38654705694	21	2
38654705693	0	2
38654705692	19	2
38654705691	18	2
38654705690	0	2
38654705689	16	2
38654705688	16	2
38654705687	1736	2
38654705686	0	2
38654705685	399	2
38654705684	0	2
38654705683	175	2
38654705682	0	2
38654705681	0	2
38654705680	17	2
38654705679	32	2
38654705678	0	2
38654705677	0	2
38654705676	83	2
38654705675	17	2
38654705674	22	2
38654705673	15	2
38654705672	0	2
38654705671	0	2
38654705670	20	2
38654705669	0	2
38654705668	0	2
38654705667	0	2
38654705666	34	2
38654705665	0	2
36507222127	36	2
36507222126	29	2
36507222125	0	2
36507222124	24	2
36507222123	51	2
36507222122	0	2
36507222121	0	2
36507222120	871	2
36507222119	15	2
36507222118	22	2
36507222117	1817	2
36507222116	0	2
36507222115	24	2
36507222114	0	2
36507222113	0	2
36507222112	84	2
36507222111	0	2
36507222110	92	2
36507222109	18	2
36507222108	0	2
36507222107	664	2
36507222106	606	2
36507222105	27	2
36507222104	15	2
36507222103	0	2
36507222102	0	2
36507222101	2007	2
36507222100	0	2
36507222099	579	2
36507222098	0	2
36507222097	0	2
36507222096	0	2
36507222095	15	2
36507222094	110	2
36507222093	17	2
36507222092	1019	2
36507222091	0	2
36507222090	47	2
36507222089	34	2
36507222088	0	2
36507222087	18	2
36507222086	0	2
36507222085	49	2
36507222084	117	2
36507222083	0	2
36507222082	34	2
36507222081	0	2
36507222080	27	2
36507222079	20	2
36507222078	18	2
36507222077	0	2
36507222076	0	2
36507222075	39	2
36507222074	386	2
36507222073	0	2
36507222072	322	2
36507222071	36	2
36507222070	37	2
36507222069	0	2
36507222068	1201	2
36507222067	22	2
36507222066	0	2
36507222065	0	2
36507222064	74	2
36507222063	18	2
36507222062	0	2
36507222061	21	2
36507222060	0	2
36507222059	1504	2
36507222058	26	2
36507222057	17	2
36507222056	25	2
36507222055	0	2
36507222054	0	2
36507222053	1044	2
36507222052	18	2
36507222051	33	2
36507222050	607	2
36507222049	2651	2
36507222048	0	2
36507222047	20	2
36507222046	0	2
